condition,operation,value,accuracy,auroc,f1,count,threshold,auroc_logits,tp,tn,fp,fn,ai_recall,real_recall,precision,false_positive_rate,balanced_accuracy
noise_sigma0.05,noise,0.05,0.8034824073405101,0.9953376012850013,0.8182789951897381,13841,0.01,0.995337601285001,6124,4997,1,2719,0.692525161144408,0.9997999199679872,0.9998367346938776,0.00020008003201280514,0.8461625405561977
noise_sigma0.05,noise,0.05,0.8187992197095586,0.9953376012850013,0.8348261327713382,13841,0.001,0.995337601285001,6338,4995,3,2505,0.7167250932941309,0.9993997599039616,0.9995268885033907,0.0006002400960384153,0.8580624265990462
noise_sigma0.05,noise,0.05,0.8527563037352792,0.9953376012850013,0.869809633320557,13841,0.0001,0.995337601285001,6808,4995,3,2035,0.7698744769874477,0.9993997599039616,0.9995595360446337,0.0006002400960384153,0.8846371184457047
noise_sigma0.05,noise,0.05,0.9293403655805217,0.9953376012850013,0.9415979935506986,13841,1e-05,0.995337601285001,7884,4979,19,959,0.8915526405066154,0.9961984793917567,0.9975958496773377,0.0038015206082432974,0.943875559949186
noise_sigma0.05,noise,0.05,0.9586012571346001,0.9953376012850013,0.9666879832567874,13841,5e-06,0.995337601285001,8314,4954,44,529,0.9401786723962456,0.9911964785914366,0.9947355826752812,0.008803521408563426,0.9656875754938411
noise_sigma0.05,noise,0.05,0.8240011559858392,0.9953376012850013,0.8787577145132391,13841,1e-06,0.995337601285001,8828,2577,2421,15,0.9983037430736176,0.5156062424969988,0.7847808694106143,0.4843937575030012,0.7569549927853082
noise_sigma0.05,noise,0.05,0.6388989234881872,0.9953376012850013,0.7796684888026802,13841,1e-08,0.995337601285001,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
noise_sigma0.05,noise,0.05,0.6388989234881872,0.9953376012850013,0.7796684888026802,13841,1e-10,0.995337601285001,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
noise_sigma0.1,noise,0.1,0.7672133516364424,0.9959180551107699,0.7772708419742845,13841,0.5,0.9959180551107699,5622,4997,1,3221,0.635757096008142,0.9997999199679872,0.999822158989863,0.00020008003201280514,0.8177785079880646
noise_sigma0.1,noise,0.1,0.7704645618091178,0.9959180551107699,0.7810626421335538,13841,0.3,0.9959180551107699,5667,4997,1,3176,0.6408458667872894,0.9997999199679872,0.9998235709244884,0.00020008003201280514,0.8203228933776383
noise_sigma0.1,noise,0.1,0.7763167401199336,0.9959180551107699,0.787828947368421,13841,0.1,0.9959180551107699,5748,4997,1,3095,0.6500056541897546,0.9997999199679872,0.999826056705514,0.00020008003201280514,0.824902787078871
noise_sigma0.1,noise,0.1,0.785925872408063,0.9959180551107699,0.7987775891341257,13841,0.01,0.9959180551107699,5881,4997,1,2962,0.6650457989370123,0.9997999199679872,0.999829989799388,0.00020008003201280514,0.8324228594524998
noise_sigma0.1,noise,0.1,0.8031211617657684,0.9959180551107699,0.8178841141482323,13841,0.001,0.9959180551107699,6119,4997,1,2724,0.6919597421689472,0.9997999199679872,0.9998366013071895,0.00020008003201280514,0.8458798310684672
noise_sigma0.1,noise,0.1,0.8433639187919948,0.9959180551107699,0.8603092783505155,13841,0.0001,0.9959180551107699,6676,4997,1,2167,0.7549474160352821,0.9997999199679872,0.9998502321401828,0.00020008003201280514,0.8773736680016346
noise_sigma0.1,noise,0.1,0.9262336536377429,0.9959180551107699,0.9388146461317193,13841,1e-05,0.9959180551107699,7833,4987,11,1010,0.8857853669569151,0.9977991196478592,0.9985976542580316,0.0022008803521408565,0.9417922433023871
noise_sigma0.1,noise,0.1,0.9578787659851167,0.9959180551107699,0.9660394943787499,13841,5e-06,0.9959180551107699,8292,4966,32,551,0.9376908289042181,0.9935974389755903,0.996155694377703,0.006402561024409764,0.9656441339399042
noise_sigma0.1,noise,0.1,0.8297810851817066,0.9959180551107699,0.8822824023183772,13841,1e-06,0.9959180551107699,8829,2656,2342,14,0.9984168268687097,0.5314125650260104,0.7903500134276251,0.4685874349739896,0.7649146959473601
noise_sigma0.1,noise,0.1,0.6388989234881872,0.9959180551107699,0.7796684888026802,13841,1e-08,0.9959180551107699,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
noise_sigma0.1,noise,0.1,0.6388989234881872,0.9959180551107699,0.7796684888026802,13841,1e-10,0.9959180551107699,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
color_jitter_minus0.2,color_jitter_minus,0.2,0.7656961202225273,0.9908050634027217,0.7755554017579072,13841,0.5,0.9908050634027217,5603,4995,3,3240,0.6336085039013909,0.9993997599039616,0.9994648590795576,0.0006002400960384153,0.8165041319026762
color_jitter_minus0.2,color_jitter_minus,0.2,0.7695975724297377,0.9908050634027217,0.7801144590774323,13841,0.3,0.9908050634027217,5657,4995,3,3186,0.6397150288363678,0.9993997599039616,0.9994699646643109,0.0006002400960384153,0.8195573943701646
color_jitter_minus0.2,color_jitter_minus,0.2,0.7742937649013799,0.9908050634027217,0.78555738605162,13841,0.1,0.9908050634027217,5722,4995,3,3121,0.6470654755173584,0.9993997599039616,0.999475982532751,0.0006002400960384153,0.8232326177106599
color_jitter_minus0.2,color_jitter_minus,0.2,0.782963658695181,0.9908050634027217,0.795479302832244,13841,0.01,0.9908050634027217,5842,4995,3,3001,0.660635530928418,0.9993997599039616,0.999486740804106,0.0006002400960384153,0.8300176454161898
color_jitter_minus0.2,color_jitter_minus,0.2,0.7958962502709341,0.9908050634027217,0.8099818389722203,13841,0.001,0.9908050634027217,6021,4995,3,2822,0.6808775302499152,0.9993997599039616,0.9995019920318725,0.0006002400960384153,0.8401386450769384
color_jitter_minus0.2,color_jitter_minus,0.2,0.8253738891698577,0.9908050634027217,0.8417675941080196,13841,0.0001,0.9908050634027217,6429,4995,3,2414,0.7270157186475178,0.9993997599039616,0.9995335820895522,0.0006002400960384153,0.8632077392757397
color_jitter_minus0.2,color_jitter_minus,0.2,0.907232136406329,0.9908050634027217,0.922040072859745,13841,1e-05,0.9908050634027217,7593,4964,34,1250,0.8586452561347959,0.9931972789115646,0.9955421528779337,0.006802721088435374,0.9259212675231803
color_jitter_minus0.2,color_jitter_minus,0.2,0.9387327505238061,0.9908050634027217,0.9501645510108133,13841,5e-06,0.9908050634027217,8084,4909,89,759,0.914169399525048,0.9821928771508603,0.9891104857457482,0.017807122849139656,0.9481811383379541
color_jitter_minus0.2,color_jitter_minus,0.2,0.8324543024347951,0.9908050634027217,0.8838467317806161,13841,1e-06,0.9908050634027217,8823,2699,2299,20,0.9977383240981568,0.540016006402561,0.7932925732781874,0.45998399359743897,0.7688771652503589
color_jitter_minus0.2,color_jitter_minus,0.2,0.6388989234881872,0.9908050634027217,0.7796684888026802,13841,1e-08,0.9908050634027217,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
color_jitter_minus0.2,color_jitter_minus,0.2,0.6388989234881872,0.9908050634027217,0.7796684888026802,13841,1e-10,0.9908050634027217,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
color_jitter_plus0.2,color_jitter_plus,0.2,0.8213279387327506,0.9924156024504114,0.8376764030193633,13841,0.5,0.9924156024504114,6381,4987,11,2462,0.721587696483094,0.9977991196478592,0.998279098873592,0.0022008803521408565,0.8596934080654766
color_jitter_plus0.2,color_jitter_plus,0.2,0.8241456542157358,0.9924156024504114,0.8406442320282833,13841,0.3,0.9924156024504114,6420,4987,11,2423,0.7259979644916883,0.9977991196478592,0.9982895350645312,0.0022008803521408565,0.8618985420697738
color_jitter_plus0.2,color_jitter_plus,0.2,0.828408351997688,0.9924156024504114,0.8451255298337137,13841,0.1,0.9924156024504114,6480,4986,12,2363,0.7327829921972181,0.9975990396158463,0.9981515711645101,0.0024009603841536613,0.8651910159065321
color_jitter_plus0.2,color_jitter_plus,0.2,0.8385954772054043,0.9924156024504114,0.8556474541225123,13841,0.01,0.9924156024504114,6621,4986,12,2222,0.7487278073052132,0.9975990396158463,0.9981908638625057,0.0024009603841536613,0.8731634234605297
color_jitter_plus0.2,color_jitter_plus,0.2,0.8510945740914674,0.9924156024504114,0.8683487703609071,13841,0.001,0.9924156024504114,6797,4983,15,2046,0.7686305552414339,0.996998799519808,0.9977980035231944,0.003001200480192077,0.8828146773806209
color_jitter_plus0.2,color_jitter_plus,0.2,0.8889531103243985,0.9924156024504114,0.9050824430309393,13841,0.0001,0.9924156024504114,7328,4976,22,1515,0.8286780504353726,0.9955982392957183,0.9970068027210884,0.004401760704281713,0.9121381448655455
color_jitter_plus0.2,color_jitter_plus,0.2,0.954772054042338,0.9924156024504114,0.9637773405855804,13841,1e-05,0.9924156024504114,8328,4887,111,515,0.941761845527536,0.9777911164465787,0.9868467827941699,0.02220888355342137,0.9597764809870573
color_jitter_plus0.2,color_jitter_plus,0.2,0.9619247164222239,0.9924156024504114,0.9701737506367084,13841,5e-06,0.9924156024504114,8571,4743,255,272,0.9692412077349316,0.9489795918367347,0.9711080897348743,0.05102040816326531,0.9591103997858332
color_jitter_plus0.2,color_jitter_plus,0.2,0.7515352936926523,0.9924156024504114,0.837207100591716,13841,1e-06,0.9924156024504114,8843,1559,3439,0,1.0,0.3119247699079632,0.719996743201433,0.6880752300920369,0.6559623849539816
color_jitter_plus0.2,color_jitter_plus,0.2,0.6388989234881872,0.9924156024504114,0.7796684888026802,13841,1e-08,0.9924156024504114,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
color_jitter_plus0.2,color_jitter_plus,0.2,0.6388989234881872,0.9924156024504114,0.7796684888026802,13841,1e-10,0.9924156024504114,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
center_crop_0.8,crop,0.8,0.7771114803843653,0.9938407003647326,0.7887420393069917,13841,0.5,0.9938407003647326,5759,4997,1,3084,0.6512495759357684,0.9997999199679872,0.9998263888888889,0.00020008003201280514,0.8255247479518778
center_crop_0.8,crop,0.8,0.7805071887869374,0.9938407003647326,0.7926279863481228,13841,0.3,0.9938407003647326,5806,4997,1,3037,0.6565645143051001,0.9997999199679872,0.9998277940416739,0.00020008003201280514,0.8281822171365436
center_crop_0.8,crop,0.8,0.7850588830286829,0.9938407003647326,0.7977978658329369,13841,0.1,0.9938407003647326,5869,4997,1,2974,0.6636887933959064,0.9997999199679872,0.9998296422487223,0.00020008003201280514,0.8317443566819468
center_crop_0.8,crop,0.8,0.7985694675240228,0.9938407003647326,0.8128859060402684,13841,0.01,0.9938407003647326,6056,4997,1,2787,0.6848354630781409,0.9997999199679872,0.9998349017665511,0.00020008003201280514,0.8423176915230641
center_crop_0.8,crop,0.8,0.8130915396286396,0.9938407003647326,0.828686841930998,13841,0.001,0.9938407003647326,6257,4997,1,2586,0.7075653058916658,0.9997999199679872,0.9998402045381911,0.00020008003201280514,0.8536826129298265
center_crop_0.8,crop,0.8,0.8407629506538545,0.9938407003647326,0.8576962809917356,13841,0.0001,0.9938407003647326,6642,4995,3,2201,0.7511025670021486,0.9993997599039616,0.999548532731377,0.0006002400960384153,0.8752511634530551
center_crop_0.8,crop,0.8,0.9247164222238278,0.9938407003647326,0.9375374655317108,13841,1e-05,0.9938407003647326,7820,4979,19,1023,0.8843152776207169,0.9961984793917567,0.9975762214568185,0.0038015206082432974,0.9402568785062368
center_crop_0.8,crop,0.8,0.9510873491799725,0.9938407003647326,0.9604440549225826,13841,5e-06,0.9938407003647326,8219,4945,53,624,0.9294357118624901,0.9893957583033214,0.9935928433268859,0.010604241696678672,0.9594157350829058
center_crop_0.8,crop,0.8,0.8228451701466657,0.9938407003647326,0.878106979518791,13841,1e-06,0.9938407003647326,8832,2557,2441,11,0.9987560782539862,0.5116046418567427,0.7834649161713829,0.4883953581432573,0.7551803600553644
center_crop_0.8,crop,0.8,0.6388989234881872,0.9938407003647326,0.7796684888026802,13841,1e-08,0.9938407003647326,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
center_crop_0.8,crop,0.8,0.6388989234881872,0.9938407003647326,0.7796684888026802,13841,1e-10,0.9938407003647326,8843,0,4998,0,1.0,0.0,0.6388989234881872,1.0,0.5
